date,agent_id,agent_name,team,scheduled_hours,worked_hours,adherence_percent,occupancy_percent,absent_flag,calls_offered,calls_handled,calls_abandoned,aht_seconds,acw_seconds,hold_seconds,asa_seconds,service_level_percent,chats_offered,chats_handled,chat_duration_seconds,chat_sla_percent,chat_transfers,tickets_received,tickets_resolved,backlog_start,backlog_end,ticket_sla_percent,fcr_percent
2024-01-23,Agent_007,Agent_007,Support B,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-23,Agent_008,Agent_008,Support B,7.0,6.94,0.9693,0.7894,0,66,63,2,362,53,65,7,0.8403,23,19,418,0.6323,1,8,6,20,22,0.9049,0.688
2024-01-23,Agent_009,Agent_009,Support B,8.0,7.72,0.9008,0.7006,0,76,73,1,244,28,46,19,0.8307,12,11,433,0.5568,1,18,18,26,26,0.9595,0.9129
2024-01-23,Agent_010,Agent_010,Support B,9.0,8.67,0.9187,0.8063,0,64,55,7,422,47,4,15,0.8566,28,24,508,0.6286,2,7,6,12,13,0.7208,0.6394
2024-01-23,Agent_011,Agent_011,Billing,8.0,7.57,0.9755,0.6891,0,28,25,1,436,35,45,27,0.7832,12,10,274,0.6718,0,14,11,26,29,0.7698,0.9212
2024-01-23,Agent_012,Agent_012,Billing,8.0,8.01,0.9191,0.7508,0,69,62,5,307,35,63,19,0.78,16,14,313,0.6891,1,8,8,20,20,0.9268,0.804
2024-01-23,Agent_013,Agent_013,Billing,8.0,7.81,0.8932,0.8797,0,31,29,0,225,22,54,12,0.785,21,18,408,0.6367,2,17,16,13,14,0.7359,0.7794
2024-01-23,Agent_014,Agent_014,Billing,8.0,7.93,0.8618,0.8441,0,27,24,1,464,52,69,20,0.7566,5,4,345,0.7186,2,5,4,11,12,0.8939,0.7403
2024-01-23,Agent_015,Agent_015,Billing,8.0,7.91,0.9634,0.8245,0,78,66,10,265,55,45,7,0.8469,24,21,431,0.6163,1,23,20,19,22,0.8383,0.7808
2024-01-23,Agent_016,Agent_016,Tech Support,8.0,7.6,0.9265,0.7381,0,54,47,6,346,35,48,39,0.7315,8,7,443,0.6277,0,10,8,2,4,0.8819,0.772
2024-01-23,Agent_017,Agent_017,Tech Support,8.0,7.29,0.8846,0.8409,0,56,49,5,363,18,67,22,0.7966,27,24,352,0.6901,2,16,13,11,14,0.8897,0.7408
2024-01-23,Agent_018,Agent_018,Tech Support,8.0,7.29,0.922,0.7873,0,43,40,1,341,43,75,28,0.6633,13,12,340,0.675,1,15,12,8,11,0.9448,0.8181
2024-01-23,Agent_019,Agent_019,Tech Support,6.0,5.47,1.02,0.8174,0,69,66,3,356,61,56,12,0.7734,28,26,388,0.6821,1,20,21,19,18,0.9528,0.8896
2024-01-23,Agent_020,Agent_020,Tech Support,7.0,6.9,0.9449,0.881,0,76,66,8,342,17,96,12,0.8296,29,27,441,0.5836,3,20,20,16,16,0.8742,0.8584
2024-01-24,Agent_001,Agent_001,Support A,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-24,Agent_002,Agent_002,Support A,8.0,7.29,0.9287,0.864,0,55,52,3,360,44,66,18,0.7589,28,24,287,0.7223,3,5,5,4,4,0.7961,0.7756
2024-01-24,Agent_003,Agent_003,Support A,7.0,6.98,0.9043,0.7449,0,41,38,2,278,62,62,19,0.7497,9,8,446,0.6277,2,24,24,22,22,0.8565,0.7497
2024-01-24,Agent_004,Agent_004,Support A,8.0,7.82,0.9372,0.7362,0,40,37,2,388,53,36,8,0.9076,12,11,570,0.55,1,23,22,11,12,0.8984,0.6669
2024-01-24,Agent_005,Agent_005,Support A,8.0,7.58,0.9291,0.943,0,50,44,4,355,44,64,11,0.8733,12,10,346,0.6697,1,22,20,3,5,0.9684,0.7219
2024-01-24,Agent_006,Agent_006,Support B,8.0,8.1,0.8939,0.8419,0,25,23,2,278,38,62,35,0.7059,22,20,438,0.55,2,10,9,16,17,0.9416,0.8289
2024-01-24,Agent_007,Agent_007,Support B,8.0,8.01,0.9639,0.7703,0,51,45,6,327,17,46,19,0.8163,28,25,247,0.7314,2,22,20,9,11,0.9255,0.8397
2024-01-24,Agent_008,Agent_008,Support B,8.0,7.34,0.9454,0.7305,0,72,67,4,418,67,20,18,0.7502,16,15,419,0.6788,1,6,5,8,9,0.9116,0.7774
2024-01-24,Agent_009,Agent_009,Support B,8.0,7.75,0.916,0.7436,0,66,61,5,226,33,65,36,0.7569,11,10,584,0.5817,0,13,12,28,29,0.8479,0.7786
2024-01-24,Agent_010,Agent_010,Support B,8.0,8.0,1.02,0.9084,0,37,35,0,371,44,72,21,0.7503,22,20,446,0.6407,1,7,7,5,5,0.9085,0.6395
2024-01-24,Agent_011,Agent_011,Billing,9.0,8.66,0.959,0.7571,0,57,52,4,292,50,62,17,0.8384,14,12,487,0.55,1,8,6,8,10,0.7855,0.7878
2024-01-24,Agent_012,Agent_012,Billing,7.0,6.56,1.0042,0.9376,0,48,43,4,362,10,68,37,0.7553,20,17,353,0.6535,2,5,4,7,8,0.8581,0.8446
2024-01-24,Agent_013,Agent_013,Billing,9.0,8.61,0.9192,0.7698,0,43,39,4,278,43,39,30,0.7012,15,14,309,0.7192,1,19,17,24,26,0.9017,0.7888
2024-01-24,Agent_014,Agent_014,Billing,6.0,5.41,0.9401,0.8094,0,26,22,3,289,66,55,15,0.841,16,14,362,0.6137,1,11,10,1,2,0.9747,0.8395
2024-01-24,Agent_015,Agent_015,Billing,8.0,7.51,0.8712,0.7548,0,47,44,1,325,44,59,16,0.8552,5,4,376,0.6431,0,12,10,9,11,0.7605,0.6983
2024-01-24,Agent_016,Agent_016,Tech Support,8.0,7.59,0.957,0.8651,0,57,48,9,310,39,46,20,0.8008,24,22,369,0.7281,0,19,20,0,0,0.8373,0.9111
2024-01-24,Agent_017,Agent_017,Tech Support,7.0,6.7,0.9571,0.7742,0,47,41,5,377,16,32,26,0.7924,14,13,355,0.6023,1,5,4,11,12,0.99,0.9115
2024-01-24,Agent_018,Agent_018,Tech Support,8.0,7.57,1.0039,0.8893,0,26,24,0,351,36,62,22,0.8507,7,6,465,0.606,1,18,17,19,20,0.7469,0.8702
2024-01-24,Agent_019,Agent_019,Tech Support,8.0,7.69,1.0106,0.7797,0,48,41,5,287,29,18,9,0.856,5,4,418,0.6226,0,16,15,11,12,0.8074,0.695
2024-01-24,Agent_020,Agent_020,Tech Support,8.0,7.76,1.0107,0.7466,0,73,66,6,312,41,54,27,0.7331,5,4,363,0.6176,0,10,8,29,31,0.9706,0.8609
2024-01-25,Agent_001,Agent_001,Support A,9.0,9.17,0.94,0.725,0,42,36,4,338,40,38,37,0.8117,12,11,449,0.5918,1,5,5,14,14,0.7826,0.7646
2024-01-25,Agent_002,Agent_002,Support A,8.0,7.95,0.8944,0.7961,0,67,62,3,278,43,80,25,0.6981,20,18,363,0.6834,2,16,13,10,13,0.9001,0.7239
2024-01-25,Agent_003,Agent_003,Support A,8.0,7.68,0.9055,0.7641,0,69,62,5,252,26,53,26,0.775,20,18,360,0.6963,1,6,5,12,13,0.9291,0.7524
2024-01-25,Agent_004,Agent_004,Support A,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-25,Agent_005,Agent_005,Support A,8.0,7.78,0.9899,0.7713,0,55,51,4,303,43,31,29,0.8575,6,5,335,0.6782,0,11,10,4,5,0.8237,0.7125
2024-01-25,Agent_006,Agent_006,Support B,8.0,7.6,0.9496,0.8106,0,53,50,1,301,35,56,17,0.8289,14,13,396,0.5566,1,10,9,6,7,0.7514,0.6656
2024-01-25,Agent_007,Agent_007,Support B,6.0,6.07,0.969,0.8514,0,75,70,3,260,80,63,24,0.7693,16,14,401,0.646,0,16,14,20,22,0.9504,0.9422
2024-01-25,Agent_008,Agent_008,Support B,6.0,5.86,0.9387,0.7569,0,64,59,4,267,43,33,27,0.8211,25,21,256,0.6461,1,7,5,25,27,0.8095,0.7022
2024-01-25,Agent_009,Agent_009,Support B,9.0,8.59,0.9344,0.6375,0,66,60,5,313,60,40,17,0.7578,15,14,388,0.691,2,5,5,22,22,0.9069,0.8106
2024-01-25,Agent_010,Agent_010,Support B,7.0,6.62,0.9046,0.9302,0,49,42,7,322,24,41,16,0.854,5,4,315,0.6644,0,24,19,2,7,0.8013,0.8645
2024-01-25,Agent_011,Agent_011,Billing,8.0,8.06,0.9737,0.8989,0,58,51,5,237,74,82,27,0.7496,10,9,375,0.6963,1,20,18,24,26,0.8875,0.9336
2024-01-25,Agent_012,Agent_012,Billing,8.0,7.27,0.8404,0.9476,0,70,60,10,280,62,19,17,0.835,7,6,433,0.591,0,16,14,9,11,0.9846,0.8007
2024-01-25,Agent_013,Agent_013,Billing,8.0,7.21,0.9746,0.8349,0,34,32,0,193,31,34,15,0.8429,24,22,437,0.6795,2,24,22,21,23,0.8754,0.7093
2024-01-25,Agent_014,Agent_014,Billing,8.0,7.62,0.9498,0.8814,0,29,27,1,364,30,25,40,0.7461,15,13,481,0.6905,2,6,5,27,28,0.8351,0.8865
2024-01-25,Agent_015,Agent_015,Billing,6.0,5.48,0.9259,0.9062,0,75,69,4,241,60,42,5,0.8081,7,6,422,0.55,0,6,6,28,28,0.8662,0.7006
2024-01-25,Agent_016,Agent_016,Tech Support,7.0,6.73,0.9307,0.8788,0,44,42,1,202,41,43,41,0.7284,23,20,434,0.5909,0,11,11,13,13,0.8115,0.8259
2024-01-25,Agent_017,Agent_017,Tech Support,6.0,6.01,0.943,0.9583,0,73,64,8,288,32,51,30,0.7563,11,10,301,0.7108,1,24,26,2,0,0.99,0.8233
2024-01-25,Agent_018,Agent_018,Tech Support,8.0,7.98,0.9528,0.8903,0,64,60,2,313,34,46,41,0.7422,13,11,520,0.55,1,6,5,3,4,0.9055,0.7303
2024-01-25,Agent_019,Agent_019,Tech Support,9.0,9.04,0.9811,0.8652,0,69,62,7,407,50,33,33,0.8491,24,22,358,0.6123,2,5,4,2,3,0.9275,0.8166
2024-01-25,Agent_020,Agent_020,Tech Support,8.0,7.73,0.9213,0.6371,0,61,58,1,392,34,54,41,0.6608,22,20,330,0.6921,1,21,21,5,5,0.8402,0.587
2024-01-26,Agent_001,Agent_001,Support A,7.0,6.32,0.924,0.814,0,44,39,5,378,27,90,32,0.7357,24,22,489,0.6477,2,18,16,15,17,0.9811,0.8485
2024-01-26,Agent_002,Agent_002,Support A,8.0,8.01,0.9607,0.8028,0,74,69,5,284,22,39,23,0.8007,25,24,475,0.5712,1,22,18,10,14,0.7923,0.8944
2024-01-26,Agent_003,Agent_003,Support A,7.0,6.87,0.967,0.7865,0,32,30,0,374,52,72,14,0.8433,19,16,236,0.7795,0,6,5,26,27,0.8169,0.6621
2024-01-26,Agent_004,Agent_004,Support A,7.0,6.81,0.9031,0.8288,0,69,63,4,239,42,77,35,0.7611,28,25,501,0.5928,2,22,19,29,32,0.915,0.7463
2024-01-26,Agent_005,Agent_005,Support A,8.0,7.8,0.9063,0.8339,0,50,44,5,320,46,75,49,0.6202,24,23,488,0.6179,0,19,16,12,15,0.99,0.7215
2024-01-26,Agent_006,Agent_006,Support B,8.0,8.1,0.9867,0.8069,0,67,62,4,394,48,80,22,0.8055,7,6,339,0.6866,1,23,19,21,25,0.8927,0.9127
2024-01-26,Agent_007,Agent_007,Support B,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-26,Agent_008,Agent_008,Support B,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-26,Agent_009,Agent_009,Support B,6.0,5.99,0.9599,0.7031,0,51,49,1,257,61,85,25,0.7076,9,8,419,0.5511,2,21,20,12,13,0.9238,0.7709
2024-01-26,Agent_010,Agent_010,Support B,8.0,7.42,0.9443,0.6886,0,41,36,4,368,35,21,13,0.8311,16,13,440,0.6039,0,15,12,3,6,0.9251,0.9353
2024-01-26,Agent_011,Agent_011,Billing,8.0,7.7,0.9125,0.98,0,23,21,0,317,16,66,24,0.801,6,5,385,0.6785,2,20,19,4,5,0.99,0.6432
2024-01-26,Agent_012,Agent_012,Billing,6.0,5.53,0.9976,0.9417,0,26,23,1,313,42,32,5,0.9117,18,15,401,0.7101,3,17,16,3,4,0.7912,0.9444
2024-01-26,Agent_013,Agent_013,Billing,8.0,7.7,0.961,0.8447,0,51,47,3,410,42,21,18,0.8449,25,23,494,0.606,2,14,11,6,9,0.9505,0.7467
2024-01-26,Agent_014,Agent_014,Billing,8.0,7.79,0.9142,0.7537,0,59,54,3,273,68,42,23,0.744,13,12,466,0.645,3,23,18,26,31,0.99,0.8347
2024-01-26,Agent_015,Agent_015,Billing,8.0,7.57,0.9562,0.8723,0,73,63,10,302,14,98,33,0.6614,12,11,392,0.6191,0,5,4,14,15,0.9363,0.8377
2024-01-26,Agent_016,Agent_016,Tech Support,8.0,7.32,0.9777,0.8923,0,40,34,4,395,32,41,38,0.7176,11,9,422,0.6228,0,22,17,0,5,0.9168,0.7785
2024-01-26,Agent_017,Agent_017,Tech Support,6.0,6.11,0.904,0.7979,0,22,20,0,304,36,50,29,0.796,20,18,577,0.55,1,9,8,23,24,0.8207,0.7432
2024-01-26,Agent_018,Agent_018,Tech Support,6.0,6.06,0.915,0.7518,0,25,23,0,337,38,38,32,0.8674,8,6,442,0.55,1,14,12,29,31,0.8653,0.7268
2024-01-26,Agent_019,Agent_019,Tech Support,9.0,8.41,0.9347,0.7563,0,77,71,4,351,24,46,20,0.7019,21,18,383,0.6826,2,5,4,17,18,0.9388,0.7258
2024-01-26,Agent_020,Agent_020,Tech Support,8.0,8.03,0.9479,0.8531,0,51,45,4,213,33,47,17,0.7953,19,16,374,0.6531,1,10,8,23,25,0.917,0.698
2024-01-27,Agent_001,Agent_001,Support A,8.0,8.1,0.9095,0.9141,0,59,52,7,199,23,63,22,0.7243,16,14,255,0.6491,2,22,20,17,19,0.9559,0.679
2024-01-27,Agent_002,Agent_002,Support A,8.0,7.58,0.8539,0.6997,0,72,65,5,319,56,86,11,0.8076,26,23,315,0.6863,2,14,11,26,29,0.9186,0.9239
2024-01-27,Agent_003,Agent_003,Support A,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-27,Agent_004,Agent_004,Support A,8.0,7.53,0.9736,0.9016,0,47,45,1,463,48,37,24,0.7683,21,18,307,0.8597,0,18,16,6,8,0.8588,0.6919
2024-01-27,Agent_005,Agent_005,Support A,9.0,8.99,0.9845,0.8895,0,35,33,1,265,33,72,21,0.7779,16,15,325,0.7006,2,9,9,0,0,0.99,0.8594
2024-01-27,Agent_006,Agent_006,Support B,8.0,7.36,0.9474,0.8584,0,47,43,2,317,30,25,31,0.7141,13,11,402,0.6924,2,19,16,29,32,0.8758,0.788
2024-01-27,Agent_007,Agent_007,Support B,7.0,6.96,0.8986,0.7705,0,48,45,1,284,70,27,26,0.7163,27,25,363,0.6182,1,13,11,10,12,0.9641,0.7841
2024-01-27,Agent_008,Agent_008,Support B,8.0,7.75,0.9409,0.8497,0,58,53,3,371,58,18,21,0.7226,23,21,538,0.55,0,22,18,21,25,0.8114,0.6946
2024-01-27,Agent_009,Agent_009,Support B,8.0,7.38,0.957,0.7072,0,46,39,7,328,36,65,8,0.9123,5,4,449,0.6878,2,5,4,2,3,0.8007,0.6783
2024-01-27,Agent_010,Agent_010,Support B,8.0,7.98,0.9811,0.7362,0,40,38,0,266,37,43,35,0.7742,21,20,411,0.6206,4,12,13,7,6,0.8614,0.7748
2024-01-27,Agent_011,Agent_011,Billing,8.0,7.53,0.9256,0.8119,0,28,24,4,295,28,52,39,0.6621,10,9,441,0.6402,1,17,17,2,2,0.9314,0.7094
2024-01-27,Agent_012,Agent_012,Billing,7.0,6.52,0.9394,0.908,0,47,45,1,347,37,39,46,0.6653,13,12,568,0.5708,0,6,5,9,10,0.9356,0.749
2024-01-27,Agent_013,Agent_013,Billing,6.0,5.96,0.9631,0.8139,0,42,36,5,180,33,61,46,0.7016,16,15,341,0.552,0,23,25,18,16,0.9567,0.8302
2024-01-27,Agent_014,Agent_014,Billing,8.0,7.81,0.9293,0.9231,0,49,42,7,292,57,38,14,0.8507,23,22,384,0.702,0,18,19,21,20,0.99,0.7699
2024-01-27,Agent_015,Agent_015,Billing,8.0,7.29,0.8892,0.8287,0,46,40,5,367,13,21,5,0.8891,24,20,475,0.5869,0,21,22,28,27,0.9563,0.729
2024-01-27,Agent_016,Agent_016,Tech Support,8.0,8.0,0.876,0.7805,0,25,24,0,292,58,47,17,0.8738,23,21,417,0.5857,3,12,11,10,11,0.8843,0.7289
2024-01-27,Agent_017,Agent_017,Tech Support,8.0,7.74,0.9246,0.8757,0,71,62,9,253,39,58,13,0.8493,23,20,267,0.8023,1,7,5,9,11,0.8345,0.6932
2024-01-27,Agent_018,Agent_018,Tech Support,8.0,7.99,0.9477,0.9161,0,61,56,3,302,69,29,7,0.8041,26,25,336,0.6669,4,22,20,14,16,0.9888,0.6874
2024-01-27,Agent_019,Agent_019,Tech Support,7.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-27,Agent_020,Agent_020,Tech Support,6.0,5.46,0.9311,0.8956,0,29,27,1,266,47,27,5,0.8961,11,9,367,0.5937,0,22,23,2,1,0.7715,0.7843
2024-01-28,Agent_001,Agent_001,Support A,8.0,7.92,0.852,0.8061,0,77,66,9,431,56,75,16,0.8634,23,22,386,0.6293,2,13,12,12,13,0.8729,0.8322
2024-01-28,Agent_002,Agent_002,Support A,6.0,5.86,0.9223,0.8718,0,47,44,3,315,43,69,5,0.9049,27,23,498,0.6038,3,17,18,12,11,0.8312,0.7869
2024-01-28,Agent_003,Agent_003,Support A,7.0,6.41,0.9273,0.7815,0,54,48,6,262,32,70,31,0.8039,5,4,333,0.6496,0,15,12,2,5,0.9432,0.6981
2024-01-28,Agent_004,Agent_004,Support A,7.0,6.91,0.9396,0.8983,0,38,32,6,457,31,44,32,0.7006,6,5,536,0.55,1,5,4,25,26,0.9832,0.8604
2024-01-28,Agent_005,Agent_005,Support A,8.0,7.94,0.9677,0.98,0,31,26,4,369,29,41,36,0.6332,8,7,495,0.55,2,11,12,29,28,0.99,0.6593
2024-01-28,Agent_006,Agent_006,Support B,8.0,7.28,0.9154,0.9119,0,35,33,0,357,63,41,40,0.7295,9,7,556,0.55,0,23,20,0,3,0.9404,0.6926
2024-01-28,Agent_007,Agent_007,Support B,7.0,6.81,0.9243,0.7569,0,41,38,3,180,47,61,17,0.8726,10,8,412,0.6448,0,5,4,6,7,0.8851,0.7567
2024-01-28,Agent_008,Agent_008,Support B,8.0,7.75,0.9394,0.8916,0,37,32,3,325,33,71,27,0.6748,13,11,541,0.55,1,19,15,27,31,0.903,0.5585
2024-01-28,Agent_009,Agent_009,Support B,8.0,7.28,0.9341,0.8575,0,58,55,3,347,53,12,20,0.7282,18,16,469,0.55,3,5,4,15,16,0.9654,0.8973
2024-01-28,Agent_010,Agent_010,Support B,9.0,9.13,0.9757,0.844,0,37,32,3,428,46,71,41,0.7449,11,10,489,0.6062,1,16,13,11,14,0.99,0.7082
2024-01-28,Agent_011,Agent_011,Billing,8.0,7.8,0.9254,0.8185,0,43,37,5,217,10,33,36,0.6947,11,9,406,0.6857,0,12,12,29,29,0.7854,0.7926
2024-01-28,Agent_012,Agent_012,Billing,8.0,7.24,0.8731,0.8901,0,56,52,3,307,24,46,34,0.694,17,14,558,0.5811,0,22,18,27,31,0.9475,0.9421
2024-01-28,Agent_013,Agent_013,Billing,7.0,6.42,0.9933,0.9208,0,22,20,2,346,41,39,39,0.6414,6,5,430,0.55,0,8,6,11,13,0.884,0.8369
2024-01-28,Agent_014,Agent_014,Billing,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-28,Agent_015,Agent_015,Billing,8.0,7.43,0.9561,0.7522,0,62,59,3,360,52,50,21,0.7934,27,24,329,0.6523,1,19,20,16,15,0.99,0.6982
2024-01-28,Agent_016,Agent_016,Tech Support,7.0,6.73,0.9441,0.8927,0,79,73,5,292,11,22,27,0.8643,24,22,398,0.628,4,20,19,7,8,0.9418,0.815
2024-01-28,Agent_017,Agent_017,Tech Support,7.0,6.67,0.9955,0.9126,0,65,56,7,346,21,60,9,0.8971,25,23,558,0.55,2,7,7,27,27,0.9372,0.7206
2024-01-28,Agent_018,Agent_018,Tech Support,8.0,7.55,0.934,0.867,0,45,41,3,262,32,31,20,0.8512,13,12,526,0.55,1,19,20,13,12,0.9164,0.797
2024-01-28,Agent_019,Agent_019,Tech Support,7.0,6.81,0.9349,0.9051,0,76,67,8,313,51,37,28,0.7323,28,25,273,0.7944,1,10,8,4,6,0.9412,0.9244
2024-01-28,Agent_020,Agent_020,Tech Support,7.0,6.48,0.9189,0.9613,0,41,39,0,268,47,62,26,0.7218,9,7,511,0.5808,0,15,14,19,20,0.7316,0.6935
2024-01-29,Agent_001,Agent_001,Support A,9.0,8.99,0.9491,0.7582,0,76,67,8,398,31,43,8,0.916,19,17,279,0.7101,0,7,6,11,12,0.9277,0.6629
2024-01-29,Agent_002,Agent_002,Support A,7.0,6.64,0.9142,0.8248,0,71,68,1,347,52,56,5,0.9017,22,19,353,0.6153,1,16,16,14,14,0.8763,0.6375
2024-01-29,Agent_003,Agent_003,Support A,6.0,5.44,0.8842,0.8018,0,57,54,1,436,32,56,31,0.7321,13,11,409,0.6646,2,20,21,22,21,0.8929,0.7465
2024-01-29,Agent_004,Agent_004,Support A,8.0,7.55,0.9511,0.98,0,27,23,3,387,52,19,31,0.6836,28,24,184,0.6828,3,22,22,22,22,0.8719,0.6682
2024-01-29,Agent_005,Agent_005,Support A,8.0,8.08,0.9211,0.8108,0,72,66,5,357,44,32,18,0.777,14,12,465,0.6009,0,23,19,28,32,0.8339,0.784
2024-01-29,Agent_006,Agent_006,Support B,9.0,8.92,0.963,0.8209,0,24,21,2,300,31,53,30,0.8654,23,20,481,0.55,0,12,9,5,8,0.9058,0.7382
2024-01-29,Agent_007,Agent_007,Support B,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-29,Agent_008,Agent_008,Support B,9.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-29,Agent_009,Agent_009,Support B,7.0,7.06,0.9719,0.6303,0,29,25,4,294,48,42,6,0.8862,11,10,507,0.55,0,9,8,25,26,0.8817,0.6481
2024-01-29,Agent_010,Agent_010,Support B,9.0,8.53,0.9593,0.7515,0,63,60,3,347,61,33,11,0.8798,23,21,430,0.6448,0,18,15,21,24,0.904,0.8885
2024-01-29,Agent_011,Agent_011,Billing,8.0,7.45,0.9354,0.8531,0,40,34,4,304,59,57,34,0.7453,12,11,253,0.7658,1,20,17,12,15,0.9322,0.7794
2024-01-29,Agent_012,Agent_012,Billing,8.0,7.79,0.9912,0.7779,0,49,41,6,429,30,62,18,0.7926,11,9,378,0.6554,2,13,11,2,4,0.8542,0.6292
2024-01-29,Agent_013,Agent_013,Billing,8.0,8.01,1.0089,0.7867,0,48,42,5,264,49,15,20,0.8298,16,15,410,0.5618,0,7,7,3,3,0.9,0.8319
2024-01-29,Agent_014,Agent_014,Billing,8.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-29,Agent_015,Agent_015,Billing,6.0,5.75,0.9198,0.8396,0,62,58,3,366,55,56,21,0.8022,16,15,468,0.55,1,19,16,19,22,0.9513,0.9313
2024-01-29,Agent_016,Agent_016,Tech Support,9.0,8.57,1.0141,0.9738,0,63,59,2,430,31,73,22,0.819,23,21,410,0.5882,2,14,12,9,11,0.9138,0.7019
2024-01-29,Agent_017,Agent_017,Tech Support,8.0,7.53,0.9429,0.693,0,33,29,2,417,29,0,16,0.84,17,14,432,0.6135,1,22,20,29,31,0.99,0.9502
2024-01-29,Agent_018,Agent_018,Tech Support,8.0,7.44,0.8832,0.7733,0,54,51,1,232,44,10,36,0.6615,26,24,330,0.6005,6,7,7,26,26,0.828,0.6764
2024-01-29,Agent_019,Agent_019,Tech Support,8.0,7.54,0.9454,0.7559,0,24,20,3,316,40,0,36,0.7301,18,15,427,0.6534,1,17,17,26,26,0.9156,0.8841
2024-01-29,Agent_020,Agent_020,Tech Support,8.0,7.35,0.9628,0.8155,0,32,27,3,423,31,88,51,0.5609,10,9,442,0.5559,3,10,10,26,26,0.8903,0.8373
2024-01-30,Agent_001,Agent_001,Support A,6.0,0.0,0.75,0.55,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0.0
2024-01-30,Agent_002,Agent_002,Support A,8.0,7.43,0.9866,0.8274,0,73,67,4,240,39,40,14,0.8753,16,14,472,0.55,1,23,23,9,9,0.8504,0.6771
2024-01-30,Agent_003,Agent_003,Support A,7.0,6.77,0.925,0.7885,0,20,17,2,252,36,40,23,0.8166,15,13,405,0.6308,0,21,20,12,13,0.9559,0.8959
2024-01-30,Agent_004,Agent_004,Support A,8.0,7.34,0.9107,0.7716,0,69,65,2,313,44,39,30,0.6967,5,4,569,0.55,1,13,13,21,21,0.9825,0.8791
2024-01-30,Agent_005,Agent_005,Support A,8.0,7.96,0.9076,0.8218,0,55,51,3,274,55,35,15,0.8503,6,5,404,0.7058,1,19,20,9,8,0.99,0.7174
2024-01-30,Agent_006,Agent_006,Support B,8.0,7.29,0.9167,0.9525,0,61,59,2,322,32,53,17,0.7161,21,19,424,0.6753,1,10,8,22,24,0.983,0.7056
2024-01-30,Agent_007,Agent_007,Support B,8.0,7.46,0.9537,0.7714,0,70,61,7,242,34,49,22,0.8213,19,18,592,0.55,1,15,12,9,12,0.9419,0.8049
2024-01-30,Agent_008,Agent_008,Support B,7.0,6.86,0.8818,0.7975,0,46,41,4,343,32,82,28,0.669,13,11,421,0.7267,1,12,9,11,14,0.9167,0.7607
2024-01-30,Agent_009,Agent_009,Support B,8.0,7.74,0.9312,0.8886,0,62,57,5,352,53,76,19,0.8511,7,6,444,0.563,1,6,5,22,23,0.8675,0.5694
2024-01-30,Agent_010,Agent_010,Support B,8.0,8.09,0.9076,0.7148,0,65,57,8,391,24,77,27,0.8363,27,25,421,0.6682,2,7,5,18,20,0.9154,0.7671
2024-01-30,Agent_011,Agent_011,Billing,7.0,6.92,0.9493,0.6884,0,50,47,3,382,43,59,27,0.7612,16,15,386,0.6246,4,5,5,22,22,0.9701,0.8829
2024-01-30,Agent_012,Agent_012,Billing,8.0,7.72,0.9711,0.8889,0,31,27,2,234,30,17,10,0.8803,11,10,493,0.55,0,11,9,9,11,0.9664,0.766
2024-01-30,Agent_013,Agent_013,Billing,8.0,8.07,0.9969,0.6853,0,55,46,7,314,68,48,17,0.7766,28,26,314,0.6542,4,16,16,9,9,0.782,0.6472
2024-01-30,Agent_014,Agent_014,Billing,9.0,8.69,0.9753,0.7621,0,71,67,3,360,32,40,23,0.7436,13,11,616,0.5617,1,6,5,4,5,0.8826,0.6785
2024-01-30,Agent_015,Agent_015,Billing,8.0,8.14,0.8311,0.7394,0,26,24,0,269,44,66,26,0.7779,11,10,493,0.6017,2,10,10,21,21,0.8865,0.7897
